experiment,id,age_bin,age_num,minage,trial,condition,agent,correct
child_ex2,180503_4_pref,3,3.10684931506849,3.052054794520548,4,different_speaker,Elephant,0
child_ex2,180503_4_pref,3,3.10684931506849,3.052054794520548,5,different_speaker,Bear,0
child_ex2,180503_4_pref,3,3.10684931506849,3.052054794520548,6,same_speaker,Beaver,0
child_ex2,180503_4_pref,3,3.10684931506849,3.052054794520548,7,same_speaker,Frog,1
child_ex2,180503_4_pref,3,3.10684931506849,3.052054794520548,8,different_speaker,Sheep,0
child_ex2,180504_2_pref,3,3.62465753424658,3.052054794520548,1,same_speaker,Bear,1
child_ex2,180504_2_pref,3,3.62465753424658,3.052054794520548,2,different_speaker,Dog,1
child_ex2,180504_2_pref,3,3.62465753424658,3.052054794520548,3,same_speaker,Elephant,0
child_ex2,180504_2_pref,3,3.62465753424658,3.052054794520548,4,different_speaker,Cat,1
child_ex2,180504_2_pref,3,3.62465753424658,3.052054794520548,5,same_speaker,Sheep,1
child_ex2,180504_2_pref,3,3.62465753424658,3.052054794520548,6,different_speaker,Monkey,1
child_ex2,180504_2_pref,3,3.62465753424658,3.052054794520548,7,different_speaker,Pig,1
child_ex2,180504_2_pref,3,3.62465753424658,3.052054794520548,8,same_speaker,Tiger,1
child_ex2,180511_1b_pref,4,4.86027397260274,3.052054794520548,1,different_speaker,Frog,0
child_ex2,180511_1b_pref,4,4.86027397260274,3.052054794520548,2,same_speaker,Mouse,1
child_ex2,180511_1b_pref,4,4.86027397260274,3.052054794520548,3,different_speaker,Pig,1
child_ex2,180511_1b_pref,4,4.86027397260274,3.052054794520548,4,same_speaker,Sheep,1
child_ex2,180511_1b_pref,4,4.86027397260274,3.052054794520548,5,different_speaker,Dog,1
child_ex2,180511_1b_pref,4,4.86027397260274,3.052054794520548,6,same_speaker,Tiger,0
child_ex2,180511_1b_pref,4,4.86027397260274,3.052054794520548,7,different_speaker,Elephant,1
child_ex2,180511_1b_pref,4,4.86027397260274,3.052054794520548,8,same_speaker,Bear,1
child_ex2,180511_3_pref,4,4.54520547945206,3.052054794520548,1,different_speaker,Frog,1
child_ex2,180511_3_pref,4,4.54520547945206,3.052054794520548,2,same_speaker,Sheep,1
child_ex2,180511_3_pref,4,4.54520547945206,3.052054794520548,3,same_speaker,Cat,1
child_ex2,180511_3_pref,4,4.54520547945206,3.052054794520548,4,different_speaker,Mouse,1
child_ex2,180511_3_pref,4,4.54520547945206,3.052054794520548,5,different_speaker,Pig,0
child_ex2,180511_3_pref,4,4.54520547945206,3.052054794520548,6,same_speaker,Tiger,1
child_ex2,180511_3_pref,4,4.54520547945206,3.052054794520548,7,different_speaker,Elephant,0
child_ex2,180511_3_pref,4,4.54520547945206,3.052054794520548,8,same_speaker,Bunny,1
child_ex2,180511_5_pref,3,3.7041095890411,3.052054794520548,1,different_speaker,Beaver,0
child_ex2,180511_5_pref,3,3.7041095890411,3.052054794520548,2,same_speaker,Pig,1
child_ex2,180511_5_pref,3,3.7041095890411,3.052054794520548,3,different_speaker,Monkey,1
child_ex2,180511_5_pref,3,3.7041095890411,3.052054794520548,4,same_speaker,Bear,0
child_ex2,180511_5_pref,3,3.7041095890411,3.052054794520548,5,different_speaker,Tiger,1
child_ex2,180511_5_pref,3,3.7041095890411,3.052054794520548,6,same_speaker,Frog,0
child_ex2,180511_5_pref,3,3.7041095890411,3.052054794520548,7,different_speaker,Cat,0
child_ex2,180511_5_pref,3,3.7041095890411,3.052054794520548,8,same_speaker,Bunny,0
child_ex2,180718_1_pref,4,4.55890410958904,3.052054794520548,1,different_speaker,Bear,1
child_ex2,180718_1_pref,4,4.55890410958904,3.052054794520548,2,same_speaker,Mouse,1
child_ex2,180718_1_pref,4,4.55890410958904,3.052054794520548,3,same_speaker,Cat,1
child_ex2,180718_1_pref,4,4.55890410958904,3.052054794520548,4,different_speaker,Frog,0
child_ex2,180718_1_pref,4,4.55890410958904,3.052054794520548,5,different_speaker,Dog,0
child_ex2,180718_1_pref,4,4.55890410958904,3.052054794520548,6,same_speaker,Monkey,1
child_ex2,180718_1_pref,4,4.55890410958904,3.052054794520548,7,same_speaker,Bunny,1
child_ex2,180718_1_pref,4,4.55890410958904,3.052054794520548,8,different_speaker,Elephant,0
child_ex2,180718_2_pref,3,3.77260273972603,3.052054794520548,1,different_speaker,Pig,0
child_ex2,180718_2_pref,3,3.77260273972603,3.052054794520548,2,same_speaker,Cat,1
child_ex2,180718_2_pref,3,3.77260273972603,3.052054794520548,3,different_speaker,Dog,0
child_ex2,180718_2_pref,3,3.77260273972603,3.052054794520548,4,same_speaker,Frog,1
