experiment,id,age_bin,age_num,minage,trial,correct
child_ex1,181019_5_inf,3,3.3898401826484017,3.003538812785388,5,0
child_ex1,181019_5_inf,3,3.3898401826484017,3.003538812785388,6,0
child_ex1,181019_6_inf,4,4.200799086757991,3.003538812785388,1,0
child_ex1,181019_6_inf,4,4.200799086757991,3.003538812785388,2,1
child_ex1,181019_6_inf,4,4.200799086757991,3.003538812785388,3,1
child_ex1,181019_6_inf,4,4.200799086757991,3.003538812785388,4,1
child_ex1,181019_6_inf,4,4.200799086757991,3.003538812785388,5,0
child_ex1,181019_6_inf,4,4.200799086757991,3.003538812785388,6,0
child_ex1,181019_8_inf,4,4.551484018264841,3.003538812785388,1,0
child_ex1,181019_8_inf,4,4.551484018264841,3.003538812785388,2,0
child_ex1,181019_8_inf,4,4.551484018264841,3.003538812785388,3,1
child_ex1,181019_8_inf,4,4.551484018264841,3.003538812785388,4,0
child_ex1,181019_8_inf,4,4.551484018264841,3.003538812785388,5,1
child_ex1,181019_8_inf,4,4.551484018264841,3.003538812785388,6,0
child_ex1,181019_10_inf,4,4.814497716894977,3.003538812785388,1,1
child_ex1,181019_10_inf,4,4.814497716894977,3.003538812785388,2,1
child_ex1,181019_10_inf,4,4.814497716894977,3.003538812785388,3,1
child_ex1,181019_10_inf,4,4.814497716894977,3.003538812785388,4,1
child_ex1,181019_10_inf,4,4.814497716894977,3.003538812785388,5,1
child_ex1,181019_10_inf,4,4.814497716894977,3.003538812785388,6,1
child_ex1,181024_1_inf,3,3.5871004566210045,3.003538812785388,1,0
child_ex1,181024_1_inf,3,3.5871004566210045,3.003538812785388,2,1
child_ex1,181024_1_inf,3,3.5871004566210045,3.003538812785388,3,0
child_ex1,181024_1_inf,3,3.5871004566210045,3.003538812785388,4,0
child_ex1,181024_1_inf,3,3.5871004566210045,3.003538812785388,5,0
child_ex1,181024_1_inf,3,3.5871004566210045,3.003538812785388,6,0
child_ex1,181024_2_inf,3,3.444634703196347,3.003538812785388,1,0
child_ex1,181024_2_inf,3,3.444634703196347,3.003538812785388,2,0
child_ex1,181024_2_inf,3,3.444634703196347,3.003538812785388,3,1
child_ex1,181024_2_inf,3,3.444634703196347,3.003538812785388,4,1
child_ex1,181024_2_inf,3,3.444634703196347,3.003538812785388,5,1
child_ex1,181024_2_inf,3,3.444634703196347,3.003538812785388,6,0
child_ex1,181024_4_inf,3,3.477511415525114,3.003538812785388,1,1
child_ex1,181024_4_inf,3,3.477511415525114,3.003538812785388,2,0
child_ex1,181024_4_inf,3,3.477511415525114,3.003538812785388,3,0
child_ex1,181024_4_inf,3,3.477511415525114,3.003538812785388,4,1
child_ex1,181024_4_inf,3,3.477511415525114,3.003538812785388,5,1
child_ex1,181024_4_inf,3,3.477511415525114,3.003538812785388,6,1
child_ex1,181024_5_inf,3,3.444634703196347,3.003538812785388,1,1
child_ex1,181024_5_inf,3,3.444634703196347,3.003538812785388,2,0
child_ex1,181024_5_inf,3,3.444634703196347,3.003538812785388,3,0
child_ex1,181024_5_inf,3,3.444634703196347,3.003538812785388,4,1
child_ex1,181024_5_inf,3,3.444634703196347,3.003538812785388,5,1
child_ex1,181024_5_inf,3,3.444634703196347,3.003538812785388,6,1
child_ex1,181024_7_inf,3,3.392579908675799,3.003538812785388,1,1
child_ex1,181024_7_inf,3,3.392579908675799,3.003538812785388,2,0
child_ex1,181024_7_inf,3,3.392579908675799,3.003538812785388,3,1
child_ex1,181024_7_inf,3,3.392579908675799,3.003538812785388,4,0
child_ex1,181024_7_inf,3,3.392579908675799,3.003538812785388,5,1
child_ex1,181024_7_inf,3,3.392579908675799,3.003538812785388,6,0
child_ex1,181024_9_inf,3,3.7569634703196346,3.003538812785388,1,0
child_ex1,181024_9_inf,3,3.7569634703196346,3.003538812785388,2,0
child_ex1,181024_9_inf,3,3.7569634703196346,3.003538812785388,3,0
child_ex1,181024_9_inf,3,3.7569634703196346,3.003538812785388,4,0
child_ex1,181024_9_inf,3,3.7569634703196346,3.003538812785388,5,1
child_ex1,181024_9_inf,3,3.7569634703196346,3.003538812785388,6,1
child_ex1,181024_11_inf,3,3.7843607305936073,3.003538812785388,1,1
child_ex1,181024_11_inf,3,3.7843607305936073,3.003538812785388,2,1
child_ex1,181024_11_inf,3,3.7843607305936073,3.003538812785388,3,0
child_ex1,181024_11_inf,3,3.7843607305936073,3.003538812785388,4,1
child_ex1,181024_11_inf,3,3.7843607305936073,3.003538812785388,5,0
child_ex1,181024_11_inf,3,3.7843607305936073,3.003538812785388,6,1
child_ex1,181024_12_inf,3,3.6501141552511416,3.003538812785388,1,0
child_ex1,181024_12_inf,3,3.6501141552511416,3.003538812785388,2,0
child_ex1,181024_12_inf,3,3.6501141552511416,3.003538812785388,3,0
child_ex1,181024_12_inf,3,3.6501141552511416,3.003538812785388,4,0
child_ex1,181024_12_inf,3,3.6501141552511416,3.003538812785388,5,1
child_ex1,181024_12_inf,3,3.6501141552511416,3.003538812785388,6,1
child_ex1,181024_13_inf,3,3.526826484018265,3.003538812785388,1,1
child_ex1,181024_13_inf,3,3.526826484018265,3.003538812785388,2,0
child_ex1,181024_13_inf,3,3.526826484018265,3.003538812785388,3,0
child_ex1,181024_13_inf,3,3.526826484018265,3.003538812785388,4,0
child_ex1,181024_13_inf,3,3.526826484018265,3.003538812785388,5,1
child_ex1,181024_13_inf,3,3.526826484018265,3.003538812785388,6,1
child_ex1,181024_14_inf,3,3.003538812785388,3.003538812785388,1,1
