"","id","alltrial","condition","agent","altAgent","leftObject","rightObject","pick","target","trial","change","rt","correct"
"244","c80ba2217df5c517d351ce52b8c31528","4","preference","Frog","Dog","t18","t10","t18","left","2","false",16898,1
"245","c80ba2217df5c517d351ce52b8c31528","5","preference","Elephant","Dog","t15","t3","t15","left","3","false",12729,1
"246","c80ba2217df5c517d351ce52b8c31528","6","preference","Tiger","Dog","t13","t17","t17","right","4","true",11482,1
"247","c80ba2217df5c517d351ce52b8c31528","7","preference","Cat","Pig","t6","t16","t16","right","5","false",10410,1
"248","c80ba2217df5c517d351ce52b8c31528","8","preference","Sheep","Pig","t9","t7","t9","left","6","true",10828,1
"249","c80ba2217df5c517d351ce52b8c31528","9","preference","Bear","Bunny","t5","t12","t12","right","7","false",10435,1
"250","c80ba2217df5c517d351ce52b8c31528","10","preference","Beaver","Bunny","t1","t8","t1","left","8","true",10450,1
"251","cc99bd163aa994f21081e7cf62a3d9f4","1","preference","Elephant","Beaver","car","bear","car","left","train","false",7763,1
"252","cc99bd163aa994f21081e7cf62a3d9f4","2","preference","Pig","Beaver","duck","ball","ball","right","train","false",7345,1
"253","cc99bd163aa994f21081e7cf62a3d9f4","3","preference","Elephant","Beaver","t11","t17","t11","left","1","true",12809,1
"254","cc99bd163aa994f21081e7cf62a3d9f4","4","preference","Frog","Pig","t18","t4","t4","right","2","false",11508,1
"255","cc99bd163aa994f21081e7cf62a3d9f4","5","preference","Sheep","Pig","t2","t15","t2","left","3","false",10747,1
"256","cc99bd163aa994f21081e7cf62a3d9f4","6","preference","Tiger","Pig","t14","t10","t10","right","4","true",10338,1
"257","cc99bd163aa994f21081e7cf62a3d9f4","7","preference","Bunny","Cat","t9","t6","t9","left","5","true",11090,1
"258","cc99bd163aa994f21081e7cf62a3d9f4","8","preference","Dog","Mouse","t13","t5","t5","right","6","false",10794,1
"259","cc99bd163aa994f21081e7cf62a3d9f4","9","preference","Bear","Mouse","t1","t12","t12","right","7","true",10490,1
"260","cc99bd163aa994f21081e7cf62a3d9f4","10","preference","Monkey",NA,"t16","t8","t16","left","8","false",10271,1
"261","dd12fb8c907024511131617a906f68bd","1","preference","Elephant","Elephant","car","bear","car","left","train","false",9779,1
"262","dd12fb8c907024511131617a906f68bd","2","preference","Pig","Elephant","duck","ball","ball","right","train","false",7121,1
"263","dd12fb8c907024511131617a906f68bd","3","preference","Dog","Elephant","t12","t1","t1","left","1","true",17582,0
"264","dd12fb8c907024511131617a906f68bd","4","preference","Pig","Sheep","t11","t16","t16","left","2","false",10943,0
"265","dd12fb8c907024511131617a906f68bd","5","preference","Mouse","Sheep","t10","t17","t10","right","3","false",10346,0
"266","dd12fb8c907024511131617a906f68bd","6","preference","Tiger","Sheep","t13","t15","t15","right","4","true",9675,1
"267","dd12fb8c907024511131617a906f68bd","7","preference","Frog","Cat","t2","t7","t2","left","5","true",7207,1
"268","dd12fb8c907024511131617a906f68bd","8","preference","Beaver","Monkey","t14","t4","t4","left","6","false",8703,0
"269","dd12fb8c907024511131617a906f68bd","9","preference","Bunny","Monkey","t5","t9","t9","right","7","true",11433,1
"270","dd12fb8c907024511131617a906f68bd","10","preference","Bear",NA,"t18","t8","t18","right","8","false",8462,0
"271","e1d09601afdc6d9bebef696175eba58c","1","preference","Elephant","Frog","car","bear","car","left","train","false",14862,1
"272","e1d09601afdc6d9bebef696175eba58c","2","preference","Pig","Frog","duck","ball","ball","right","train","false",12847,1
"273","e1d09601afdc6d9bebef696175eba58c","3","preference","Elephant","Frog","t8","t14","t14","right","1","false",10685,1
"274","e1d09601afdc6d9bebef696175eba58c","4","preference","Bear","Frog","t7","t10","t10","right","2","true",9215,1
"275","e1d09601afdc6d9bebef696175eba58c","5","preference","Monkey","Cat","t12","t4","t4","right","3","false",10748,1
"276","e1d09601afdc6d9bebef696175eba58c","6","preference","Pig","Cat","t16","t9","t16","left","4","true",10462,1
"277","e1d09601afdc6d9bebef696175eba58c","7","preference","Tiger","Dog","t15","t13","t13","right","5","false",7458,1
"278","e1d09601afdc6d9bebef696175eba58c","8","preference","Bunny","Dog","t1","t18","t18","left","6","true",7882,0
"279","e1d09601afdc6d9bebef696175eba58c","9","preference","Beaver","Mouse","t2","t5","t2","left","7","false",10657,1
"280","e1d09601afdc6d9bebef696175eba58c","10","preference","Sheep","Mouse","t17","t6","t6","left","8","true",10822,0
"281","e8be935570eadcffad20bd4ac520af09","1","preference","Elephant","Beaver","car","bear","car","left","train","false",25474,1
"282","e8be935570eadcffad20bd4ac520af09","2","preference","Pig","Beaver","duck","ball","ball","right","train","false",9264,1
"283","e8be935570eadcffad20bd4ac520af09","3","preference","Monkey","Beaver","t10","t1","t10","left","1","false",10184,1
"284","e8be935570eadcffad20bd4ac520af09","4","preference","Pig","Beaver","t12","t2","t12","left","2","true",7364,1
"285","e8be935570eadcffad20bd4ac520af09","5","preference","Elephant","Bunny","t6","t5","t6","left","3","false",8604,1
"286","e8be935570eadcffad20bd4ac520af09","6","preference","Bear","Bunny","t14","t8","t8","right","4","true",7270,1
"287","e8be935570eadcffad20bd4ac520af09","7","preference","Frog","Sheep","t16","t3","t3","right","5","false",8504,1
"288","e8be935570eadcffad20bd4ac520af09","8","preference","Dog","Sheep","t15","t4","t15","left","6","true",10192,1
"289","e8be935570eadcffad20bd4ac520af09","9","preference","Mouse","Cat","t18","t7","t7","right","7","true",10094,1
"290","e8be935570eadcffad20bd4ac520af09","10","preference","Tiger",NA,"t13","t9","t9","right","8","false",11590,1
"291","f3c27c689d4b82bf1bd88bb0274748b3","1","preference","Elephant","Sheep","car","bear","car","left","train","false",11669,1
"292","f3c27c689d4b82bf1bd88bb0274748b3","2","preference","Pig","Sheep","duck","ball","ball","right","train","false",10476,1
"293","f3c27c689d4b82bf1bd88bb0274748b3","3","preference","Beaver","Sheep","t12","t3","t12","left","1","false",10722,1
"294","f3c27c689d4b82bf1bd88bb0274748b3","4","preference","Cat","Sheep","t9","t1","t1","left","2","true",10374,0
"295","f3c27c689d4b82bf1bd88bb0274748b3","5","preference","Tiger","Monkey","t11","t14","t11","right","3","true",10066,0
"296","f3c27c689d4b82bf1bd88bb0274748b3","6","preference","Bunny","Mouse","t5","t2","t5","left","4","false",10284,1
"297","f3c27c689d4b82bf1bd88bb0274748b3","7","preference","Pig","Mouse","t7","t8","t7","left","5","true",10155,1
"298","f3c27c689d4b82bf1bd88bb0274748b3","8","preference","Elephant","Dog","t6","t10","t10","right","6","false",11692,1
"299","f3c27c689d4b82bf1bd88bb0274748b3","9","preference","Bear","Dog","t4","t16","t16","right","7","false",11331,1
"300","f3c27c689d4b82bf1bd88bb0274748b3","10","preference","Frog","Dog","t15","t13","t15","right","8","true",10507,0
